id,movie_id,title,imdb_index,kind_id,production_year,phonetic_code,episode_of_id,season_nr,episode_nr,note,md5sum
26390,1610633,The Danny Thomas Show,,2,1957,D5352,,,,(USA) (fifth season title),bfb6632308ac80ff157c14bdad3dc9b8
26477,1616979,I Remember Mama,,2,1949,R5165,,,,,17493a16d03ea3c6b3bf318407b54b2a
26514,1617824,Follow That Man,,2,1949,F435,,,,,bb510661328e0682b4c208ce5cfc8c57
26552,1620001,Der Mann mit der Kamera,,2,1964,M5362,,,,(West Germany) (imdb display title),6a34db29913e14c0617999a005a22c95
26553,1620069,Der Mann ohne Colt,,2,1966,M5243,,,,(West Germany),d584062084193b12c658419349083a3f
546564,1620069,Der Mann ohne Colt,,2,1966,M5243,,,,(West Germany),d584062084193b12c658419349083a3f
26584,1621357,Assignment Manhunt,,2,1951,A2535,,,,(USA) (alternative title),6bc0ed13751f806ed13d49ba59d55df5
26775,1630251,Inspector Mark Saber: Homicide Squad,,2,1952,I5212,,,,(USA) (second season title),c132ad7d9e01aa7c5e4c32cb7c7446b3
26776,1630251,Mystery Theater,,2,1951,M2363,,,,(USA) (alternative title),0106addf424d3be63562262f95d1c32a
26833,1633319,Martin Kane,,2,1953,M6352,,,,(USA) (new title),f5f7715efea57ffc725056d9aab8e6b6
26842,1633731,Martin's Manor,,2,1954,M6352,,,,(USA) (informal alternative title),c5d55a28d3eb645bf8ac9970a2ecb65b
26843,1633731,Sears Double Drama,,2,1954,S6231,,,,(USA) (first season title),cbf45b13df00cc9d31d39101bd82c71a
27024,1647901,Beany and Cecil,,2,1962,B5324,,,,(USA) (new title),f485cd741e8cb6b9d00dcc1d365aa996
27025,1647901,Matty's Funnies with Beany and Cecil,,2,1962,M3215,,,,(USA) (new title),eda1f9034a46afb59157247fd9e9463f
27127,1649125,Max Liebman Presents,,2,1954,M2415,,,,(USA) (alternative title),62ca75d34bacdd8e0b35f285e8c41da5
27219,1652004,Saturday Serial: McCreary Moves In,,2,1957,S3632,,,,(UK) (alternative title),88caab578a2d827db3c9f74065582ac8
27311,1656808,Here's Corliss Archer,,2,2000,H6264,,,,(USA) (video title),f905354f45c350ff7bbe553336b5ef10
27312,1656854,The Adventures of McGraw,,2,1958,A3153,,,,(USA) (new title),40d68a33e860b52228f6665ac9ebdb4b
27313,1657011,The Ray Milland Show,,2,1954,R5453,,,,(USA) (new title),03eda9b23a18c4c332c2909a47200d42
27314,1657011,The Ray Milland Show: Meet Mr. McNulty,,2,1954,R5453,,,,(USA) (new title) (complete title),b657750159680f523380a09ee04bc616
27323,1657524,Die Fernseh-Pressekonferenz,,2,1961,F6521,,,,(West Germany) (imdb display title),c0ea330d4b0e91375bc4a3978ce44c18
27324,1657524,Meet the Press with Tim Russert,,2,1947,M3162,,,,(USA) (complete title),f95bab130629318fe452afa93260823b
27428,1662195,The Melbourne Games,,2,1956,M4165,,,,(Australia) (rerun title),a170d280df787bace2dadc94bf5ba272
27466,1665187,Space Challenge,,2,1959,S1245,,,,(USA) (syndication title),5b5de46ed55ac71a5803abdfd49ddbe9
27841,1685038,Mickey Spillane's Mike Hammer,,2,1956,M2145,,,,(USA) (complete title),5a334e547a348bb33ef279c5ced4171a
28155,1696632,"Martinsville, U.S.A.",,2,1951,M6352,,,,(USA) (new title),6ce56c7732789bef664da460577ecf63
28193,1698002,"Mister Ed, il mulo parlante",,2,1958,M2363,,,,(Italy),9a8ef353cfb9c09d462894472e30d0c2
28194,1698002,Wilber Pope and Mister Ed,,2,1958,W4161,,,,(USA) (working title),39872dee723e10f7020ec614ce3f551f
29089,1746303,Music and the Spoken Word,,2,1949,M2532,,,,,877b6d4f0b75eb25042f42c2608f9bb0
29092,1746455,Music for a Spring Night,,2,1960,M2162,,,,(USA) (new title),efa93669ed87df80d36d774d51222b35
29093,1746573,Scott Music Hall,,2,1952,S2352,,,,(USA) (alternative title),dbbdf7c99f72dcb7d98521eeac5ef824
29102,1747731,Disc Magic,,2,1947,D252,,,,,8a93789d19c7e45ba4b373c1716a6bce
29229,1754306,Flicka,,2,1969,F42,,,,(West Germany),229af3e8ed740d5b93a0371be6927aa8
29230,1754306,Frida,,2,1955,F63,,,,(Italy) (imdb display title),5888fb7c851c1cbd887a833159a39dff
29328,1760432,Our Dora,,2,1956,O636,,,,(UK) (informal title),4f64dc02076d21f422cebaec6d341d0f
29436,1763889,Music Prism,,2,1956,M2162,,,,(International: English title) (imdb display title),4ef3c489492dc35491efa3ebd76bd136
29513,1767884,New Orleans Police Department,,2,1956,N6452,,,,(USA) (working title),1487b173b380d6390d676f3928fbb75c
29655,1774559,Gnadenlose Stadt,,2,1976,G5354,,,,(West Germany),485b0a59a252df21b27a7cb1de3d3dcf
29656,1774559,Gnadenlose Stadt,,2,1991,G5354,,,,(Germany) (imdb display title),63347c39fba1795a7eb710f0db55ada1
29657,1774559,La città in controluce,,2,1958,C3525,,,,(Italy),cc0bc17e7d8bebd372244e1aca775f98
29658,1774559,The Naked City,,2,1958,N2323,,,,(USA) (first season title),ef574d4fa28c5e17f7b8d5301138805d
546583,1774559,Gnadenlose Stadt,,2,1958,G5354,,,,(West Germany),fed534f7044f93e8214ba61ede64a621
29704,1776260,Shichishoku kamen,,2,1959,S25,,,,,5f7f99bf86ee1da5dedc167fbac92d8b
29705,1776260,Shin Nana-iro kamen,,2,1959,S5625,,,,(Japan) (new title),6337ee9facb58482fdca0b438db3bd80
29706,1776260,Spectral Mask,,2,1959,S1236,,,,,91d079b1247421568c61f58015256640
29707,1776260,Spectrum Mask,,2,1959,S1236,,,,,826d51fa439ff2c74a9603f57a89f7f4
29759,1778546,The Master Key to Success,,2,1994,M2362,,,,(USA) (copyright title),184d3134cb6b94949edc4dc5209c8d85
29916,1781846,Airflyte Theatre,,2,1950,A6143,,,,,add44ce0b996f27e1e32cb0900783d3f
30270,1810839,Leonard Bernstein's Young People's Concerts with the New York Philharmonic - Volume 2,,2,2013,L5631,,,,(USA) (DVD box title),c74b333cb441e1e40fae0930848cd4da
30271,1810839,Leonard Bernstein's Young People's Concerts with the New York Philharmonic,,2,2004,L5631,,,,(USA) (DVD box title),7c473298510f180b87bb4591c0cac99d
30272,1810839,New York Philharmonic Young People's Concerts with Leonard Bernstein,,2,1958,N6214,,,,(USA) (alternative title),fc2bbc445a6395cdcbb09fd6221fbbfa
30273,1810839,Young People's Concerts,,2,1958,Y5214,,,,(USA) (alternative title),001edd18cc6728f0bb46780ab71f1896
30287,1812026,Byline,,2,1951,B45,,,,(new title),cb3a3bd99c0f686634e4e8f46596e211
30288,1812026,Your Kaiser Dealer Presents Kaiser-Frazer 'Adventures in Mystery' Starring Betty Furness in 'Byline',,2,1951,Y6263,,,,(new title),b8145e0354e02642d6eee28a04b1d353
30301,1812695,Channel 4 News,,2,1982,C5452,,,,(USA) (new title),9bb65abe681ced0f7b5ff7f2c4fe4356
30302,1812695,News 4 Washington,,2,1966,N2523,,,,(USA) (new title),f7449d94d343d83038a3e9b49bbb7161
30303,1812695,NewsCenter 4,,2,1977,N2536,,,,(USA) (new title),506772b3806b933a4f170d08f0bfbb20
30304,1812695,Review of the News,,2,1947,R1352,,,,(USA) (alternative title),423f4fea6fbb142f0715f3de290251b9
30305,1812695,Texaco Headlines,,2,1952,T2345,,,,(USA) (new title),09740b697bc2f30e097be9e0f27f9bc5
30306,1812695,The Newscenter,,2,1975,N2536,,,,(USA) (new title),23c25903262e5da3b019dae501ea90ea
30318,1814163,Newsweek Analysis,,2,1948,N2542,,,,(USA) (alternative title),40c6c9335cac0f9cdae1e8845fa6c272
30393,1824572,Sunday Debate,,2,1957,S5313,,,,(International: English title) (imdb display title),dd0473e70dcf055c7894600623e98956
30428,1826667,Probe and Night Beat,,2,1957,P6153,,,,(USA) (new title),6ec132aaca31a4fffddd05348959957b
30662,1837587,Nobel Prize Ceremony,,2,1957,N1416,,,,(International: English title) (informal literal English title),06c6f860432b6e770a21c6758c75027a
30663,1837587,Nobelprisceremonin,,2,1957,N1416,,,,,d064573a8479bc15ddaacdf5f3fdf0b6
31105,1866281,Arch Oboler's Comedy Theater,,2,1949,A6214,,,,(USA) (complete title),d09f9809b498626bd03f57c05a93ea1e
31107,1866360,Masterworks of Terror,,2,1960,M2362,,,,(International: English title) (literal English title),c8604ca6cfddf74a3a7b5625dfadeac3
31108,1866360,Short Stories of Terror,,2,1960,S6323,,,,(International: English title) (literal English title),818172c6346c1c72fcaf1fc3bf1a0220
31109,1866360,Obras maestras del terror,,2,1959,O1625,,,,,aa6d5f643df241a89eb289a4f1b5d9d9
31327,1888571,With Mother,,2,1959,W3536,,,,(International: English title) (literal English title),6e25d143e519a19de6394475868b4314
31369,1889332,Barn Dance,,2,1953,B6535,,,,(USA) (informal short title),c0e83983c1c367f1137137c0a7e6d7ec
31375,1890238,Oldsmobile Presents,,2,1959,O4325,,,,(new title),b4ac11c81b7b88a0bda1b4d8635421e0
31376,1890238,Oldsmobile Theatre,,2,1959,O4325,,,,(new title),36963ae74a65f3d8dc0b5ebdf4206649
31425,1894381,On Camera,,2,1954,O5256,,,,,23f19ae1b1e5994ce55c194d6ba8eab2
31426,1894555,Canadian Television Theatre presents Wait for Me,,7,,C5353,31425,3,40,(UK) (complete title),c54a5d9971ce560f4e00c8667d9ffb59
31440,1896641,On the Boardwalk,,2,1954,O5316,,,,,73375b12c40a4d5b2438039625fbbc70
31470,1900805,The Joseph Cotten Show,,2,1958,J2123,,,,(USA) (rerun title),b2de264fe1633b43a5a0d646aada11c3
31471,1900805,The Joseph Cotten Show: On Trial,,2,1957,J2123,,,,(USA) (new title),0640e7aaec9d289830d44d1254c85ffe
31510,1906462,One Man's Story,,2,1953,O5236,,,,(USA) (new title),05d23509449e1b6789c456ef1f997bf2
31558,1916240,Alcoa Presents,,2,1959,A4216,,,,(USA) (alternative title),d5cc650b6c9e9b37c7eba1662029c65d
31559,1916240,Alcoa Presents: One Step Beyond,,2,1959,A4216,,,,(USA) (complete title),147512e934f5cdbf966450ae8f8a7e3b
31560,1916240,One Step Beyond,,2,1959,O5231,,,,(USA) (syndication title),dc680c0b979f75197ffad87989a8bc79
31574,1917025,One Woman's Story,,2,1952,O5236,,,,(USA) (new title),8539ed94d765e784023f78941265363f
31683,1919968,Jacqueline Susann's Open Door,,2,1951,J2452,,,,(USA) (complete title),362802a0873fab874c91d2e50a80d618
31684,1919977,The David Susskind Show,,2,1958,D1325,,,,(USA) (new title),7ef0d55007fe6cc3efdc36034479b785
31736,1923857,Bob Says Opportunity Knocks,,2,1987,B1216,,,,(UK) (nineteenth season title),d100c404e5f3f47f5e958c95ee6b1cf3
31737,1923857,Bob Says Opportunity Knocks,,2,1988,B1216,,,,(UK) (twentieth season title),6c7775b466ef622630a592d2cfd81698
31738,1923857,Bob Says Opportunity Knocks,,2,1989,B1216,,,,(UK) (twentyfirst season title),35c2732e820fc36d0b67bb4cb8e75af4
31766,1924874,L'orchestra delle quindici,,2,1954,O6236,,,,(Italy) (alternative spelling),90087b7a931e0568a3af45ce4c803a89
31767,1924874,Orchestra delle 15,,2,1954,O6236,,,,(Italy) (alternative spelling),aa0300804266e4577d979a4200a9673b
31834,1927278,The Orson Welles Sketchbook,,2,1955,O6254,,,,(UK) (rerun title),96045cb5f342d8dc8d172f701cbc92ed
31991,1936733,Chet Huntley Reporting,,2,1957,C3534,,,,(USA) (new title),f2f9dcdddeb6ad9ee8a15df90cf661f4
32037,1940877,Country Music Jubilee,,2,1957,C5365,,,,(USA) (fourth season title),bb2681882bab6d7393481fce701fc70c
32038,1940877,Jubilee USA,,2,1958,J142,,,,(USA) (fifth season title),ef087c2db22d3b3f476da5ae523c56f1
32179,1947811,Crisis,,2,1957,C62,,,,(USA) (working title),624d6f8c1b434c2cad4068ba3f94e36f
32180,1947811,Impact,,2,1957,I5123,,,,(USA) (working title),654ea711c396466e3750d5dbbff2f05a
32181,1947811,No Warning,,2,1957,N652,,,,(USA) (second season title),4e84cb4ad49d0454d4c353109992b72e
32190,1947962,Panorama,,2,1953,P565,,,,,2023c4c0c14407a3f46cfff82b1346ea
32197,1949861,Mike Stokey's Pantomime Quiz,,2,1947,M2321,,,,(USA) (alternative title),2115fac39482504972e12142a76766c1
32198,1949861,Pantomime Quiz Time,,2,1950,P5352,,,,(USA) (alternative title),3d710d97bc8a905b2b97e46e560f9978
32199,1949861,Stump the Stars,,2,1962,S3513,,,,(USA) (new title),83fa324d8a3e7d3d5852d3163a532c4f
32312,1958459,Chasse au crime,,2,1964,C265,,,,(France),f405701016acc94ad2b7356353f12f4a
32313,1958459,World Crime Hunt,,2,1955,W6432,,,,(USA) (syndication title),a11cab2c4b8c6b7804c3ce91176f24f9
32338,1960550,Bill Stulla's Parlor Party,,2,1952,B4234,,,,(USA) (new title),10c38cebfb5a87ac30996dbdc0f2fd1a
32672,1986298,Perry Mason,,2,1957,P6525,,,,(West Germany),3b01313056506d7cd6d0410a36be456e
32700,1989245,Gunn for Hire,,2,1958,G516,,,,(USA) (working title),2c6f42b96b938cb59c4f907a96f47463
32701,1989245,Peter Gunn,,2,1958,P3625,,,,(West Germany),961e5aff4c17c05da4d5042044780430
32810,1992793,"Philip Marlowe, Private Eye",,2,1959,P4156,,,,,9517114b142c6ef89fcacd1437f9ba14
32812,1992846,Jackpot Bowling Starring Milton Berle,,2,1960,J2131,,,,(USA) (second season title),494fab6f42cce73ebd1880158b10dee5
33164,2003730,Théâtre du siècle,,2,1956,T3632,,,,(France) (alternative title),59b43583205c8f0d97fb5ecc2547993e
33207,2006582,Let's Play the Game,,2,1946,L3214,,,,,fd8471eb7d53143fcd258bf5499219c7
33209,2006929,Ford Playbill,,2,1955,F6314,,,,(Canada: English title) (short version),28dd44426e87d571b9fb4c6162b30eae
33210,2006929,Ford Theatre Playbill,,2,1955,F6361,,,,(Canada: English title) (new title),a8278b5378f997446d136163382b6be0
33211,2006929,Ford Theatre,,2,1955,F636,,,,(Canada: English title) (short title),240401d0823abf8c2826fb1df38a7e1e
33228,2009179,Pontiac Playwrights '56,,2,1955,P5321,,,,(USA) (alternative title),27e67b5ea58706fb23faea99f67759a1
33229,2009179,The Playwright Hour,,2,1955,P4623,,,,,2671e25830bf01140f9c4501c00066d5
33735,2037147,The Inner Flame,,2,1954,I5614,,,,(USA) (new title),3e0766ceb76c48cb60b0edd0a19f4055
34093,2056587,Susie,,2,1961,S2,,,,(USA) (syndication title),379f14b6b1fefaebd5f01f26682446d9
34110,2058244,Bei Professor Flimmrich,,2,1958,B1612,,,,(East Germany),f3e8d71f2d6d6c522f8d0e3e8c7920e3
34111,2058244,Flimmerkiste,,2,1958,F4562,,,,(East Germany),0fd5870ebc59a8953eb82c92e84c251f
34112,2058244,Flimmerstunde,,2,1980,F4562,,,,(East Germany) (new title),3003539fa270dcc2c9a21f1fed216c4d
34157,2061055,Project 20,,2,1954,P623,,,,(USA) (alternative spelling),060466d579b35b2b84bd2a9e08bb395c
34158,2061055,Project Twenty,,2,1954,P6235,,,,(USA) (alternative spelling),8a4bb181f9e83d63748d3cebf2136f8a
34320,2071896,Howdy Doody,,2,1947,H3,,,,(USA) (alternative title),afd19a95275c56192f21e518e8b14ddc
34321,2071896,The Buffalo Bob Show,,2,1947,B1412,,,,,42e9ddad42cab2e537689bc21df8c682
34322,2071896,The Howdy Doody Show,,2,1948,H32,,,,(USA) (new title),1fab08c42afca7bbfda6d458f799eafb
34515,2081969,The Pit,,2,1958,P3,,,,(UK) (working title),7dc98b5793bf5e8b56cf669af8510f39
34568,2087428,Ernesto Sparalesto,,2,1959,E6523,,,,(Italy),5422f1d979c264d3525edbf729ade612
34590,2090817,R.C.M.P. - Royal Canadian Mounted Police,,2,1961,R2516,,,,(West Germany) (imdb display title),30979260aff8099fd3ca09d0f214f9c3
34591,2090817,Royal Canadian Mounted Police,,2,1959,R4253,,,,(Canada: English title),4e16ce7fe890cdfbaef45fa368d386c3
34640,2094556,Squadra mobile,,2,1950,S2365,,,,(Italy) (imdb display title),4a0780d44d524300cf43e23658e7748e
34650,2095458,Tomahawk,,2,1957,T52,,,,(USA),ab04a3835fd6537a8fddaffd4bd1be38
34855,2106538,The Grand Order of Water Rats the Variety profession's most famous confraternity presents Rats to You,,2,1956,G6536,,,,(UK) (complete title),30d2996fe71460cce79043cb3a49d4c1
34895,2107582,Cowboys,,2,1965,C12,,,,(West Germany),8a4b2052dcdb08ec9a469e25fd5b5b55
34896,2107582,Gli uomini della prateria,,2,1959,U5341,,,,(Italy) (imdb display title),c03dbddaedf91f152282e657c0841729
34897,2107582,Tausend Meilen Staub,,2,1965,T2535,,,,(West Germany) (imdb display title),11cb1e19f5134ff2c5633237544810c9
34898,2107582,Tausend Meilen Staub,,2,1991,T2535,,,,(Germany) (imdb display title),63f4fcd42f121075d903ebd3b70fd4da
546617,2107582,Tausend Meilen Staub,,2,1959,T2535,,,,(West Germany),e8ae84d679933a5ac20a444246c0a4d9
35040,2116283,Counterpoint,,2,1955,C5361,,,,(USA) (syndication title),08f6cdad1c26169f7f3a2db1208e1c81
35372,2139831,Call Mr. 'D',,2,1957,C4563,,,,(USA) (syndication title),b62074034fcc9aed83f893ee581b7fbd
35373,2139831,"Richard Diamond, Privatdetektiv",,2,1960,R2635,,,,(West Germany),21b8f6ff5413c9174216f9f50f8a8313
35374,2139831,"Richard Diamond, Private Eye",,2,1957,R2635,,,,(Australia),0b2581ee0234f28d04893e935f9e2edb
35532,2149507,Lucky Strike Theater,,2,1950,L2362,,,,,6aedcecca287278005a07eac54c80c2e
35533,2149507,Montgomery's Summer Stock,,2,1950,M5325,,,,,dba7b2889c426e3013bf0f01af73b6ac
35534,2149507,The Robert Montgomery Summer Theater,,2,1950,R1635,,,,,e42b3aa1374a4832f7c770eddf3727f9
35652,2154029,Frostbite Falls Follies,,2,1959,F6231,,,,(USA) (working title),d03dae9b6d63330d3c28dc9a8c22e591
35653,2154029,Rocky & Bullwinkle & Friends,,2,1959,R2145,,,,(USA) (alternative title),3617152bfe317d4575afc96be927279d
35654,2154029,Rocky & Bullwinkle Show,,2,1959,R2145,,,,(Italy),9bd9cf53f7d2e4eb0b9c45fe2dfa9254
35655,2154029,The Adventures of Rocky and Bullwinkle and Friends,,2,1959,A3153,,,,(USA) (syndication title),e44c8b0254025619a395d58003d75d2b
35656,2154029,The Rocky and Bullwinkle Show,,2,1959,R2531,,,,(USA) (syndication title),de329654744005c878839f413f4d2e63
35671,2154029,Rocky and His Friends,,2,1959,R2532,,,,,636029cc02b6e2d3772479249e2159ee
35662,2154063,Jet Fuel Formula Part 1 and 2,,7,,J3141,35671,1,1,,4eedfa8ca90692278d2c2b026beaec58
35733,2157029,Macario y Felipa,,2,1952,M2614,,,,(Dominican Republic) (alternative title),48ba78260a6427d63a7fa6ed7465185d
35803,2159299,Romper Room and Friends,,2,1981,R5165,,,,(USA) (new title),99218703bdcde5ccf23ecf42dca44394
36840,2215209,AFL Today,,2,1990,A143,,,,(Australia) (new title),563d1f1198fced0902630421c4369354
36841,2215209,Football '88: Saturday Night Replay,,2,1988,F3142,,,,(Australia) (new title),eda13183a9bf211a84b931d218430b8c
36842,2215209,Football '89: Saturday Night Replay,,2,1989,F3142,,,,(Australia) (new title),7be384c7517f41a19b1b60747774cabf
36843,2215209,Seven's Big League,,2,1978,S1521,,,,(Australia) (new title),123307c42c658ee6230598d8722050a0
36863,2216412,The S.S. Saturday Special,,2,1952,S2363,,,,(UK) (second season title),4f71000d26003173dc95d0c9bd5ec14a
36893,2218438,"Look Ma, I'm Acting",,2,1949,L2523,,,,(USA) (alternative title),74d1470d3bfc6417795379bfd93a5e0e
36957,2221954,Schipper naast Mathilde - De exploten van kapitein Matthias Biebuyck,,2,1955,S2165,,,,(Belgium: Flemish title),f1ef8701f5e066a7c9e04f2bbbd18d42
36962,2222471,Herald Playhouse,,2,1951,H6431,,,,(USA) (syndication title),29872187f58d4d6ee57f9a6fd640b4de
36963,2222471,Schlitz Playhouse,,2,1956,S2432,,,,(USA) (new title),fee19ab6d4204b55097d10664d4f83c5
36964,2222471,The Playhouse,,2,1951,P42,,,,(USA) (syndication title),ef32585bc518112d7af8a9a700b5a67b
36983,2224322,The School House,,2,1949,S242,,,,(USA) (alternative title),df389d8ab9e8103cf410af9426669c20
37053,2225817,Science Fiction Theater,,2,1955,S2521,,,,(USA) (alternative spelling),cf8d6b384b630410e572e8964eceef02
37054,2225817,Scienza e fantasia,,2,1955,S2521,,,,(Italy) (imdb display title),feb95d8fbd55192a524aee9ae1a9a47d
37073,2227172,Russ Hodges' Scoreboard,,2,1948,R2326,,,,(USA) (complete title),eae3b5bfd12874d313a9b994fbfdccef
37182,2232312,Abenteuer unter Wasser,,2,1962,A1536,,,,(West Germany),f04feab1be3c5ae6a568bf3d8721b531
37183,2232312,Abenteuer unter Wasser,,2,1991,A1536,,,,(Germany) (imdb display title),a03df3d27aff3a493474d58599a21ac1
546629,2232312,Abenteuer unter Wasser,,2,1961,A1536,,,,(West Germany),c0cc76533dc6228e56d666515543daad
37211,2233442,Aspettando il domani,,2,1983,A2135,,,,(Italy),3af5a0ad1a8411b000830af8a125e4fe
37212,2233442,Search for Happiness,,2,1951,S6216,,,,(USA) (working title),8488029739f86a325c987ae0e5c0a434
37589,2250468,Il sergente Preston,,2,1955,S6253,,,,(Italy) (imdb display title),7f3ff25bce830fb27d1b642c8555b543
37590,2250468,Sergeant Preston,,2,1967,S6253,,,,(West Germany),615dac57176079594840dcead5b70f89
37619,2253252,Chicago Jazz,,2,1949,C2,,,,,4c23295a727a3d9dfe7fd8bb7a1cc90a
37876,2268039,Sheriff John Show,,2,1952,S6125,,,,(USA) (informal title),797b6eb94adf3a454197897f86b65b36
37880,2268123,Sherlock Holmes,,2,1954,S6424,,,,(Australia) (imdb display title),35b3bc0843ec7a73318f230868e9d44f
37881,2268123,The Adventures of Sherlock Holmes,,2,1954,A3153,,,,(International: English title),2e5e15bd23c4a093bd848274ad5a98ab
38249,2272047,Shirley Temple Storybook Collection,,2,2006,S6435,,,,(USA) (DVD box title),f8d23321b572be164d2a13a606a95737
38250,2272047,The Shirley Temple Show,,2,1958,S6435,,,,(USA) (second season title),1c4080a2057dfe776a1c2704fe6b2106
38308,2275005,Handy Hints,,2,1949,H5353,,,,(USA) (third season title),ea615d43eec80f86c4dcc47b9e75068e
38311,2275344,Playhouse 15,,2,1953,P42,,,,(USA) (syndication title),eb899b106e6efd2fc093a34bd591ed68
38312,2278456,"Shotgun Slade, Mercenary of the Old West",,2,2014,S3252,,,,(USA) (DVD title),c5d6c74a02e792b55f546460db0e3438
38346,2281683,Chrysler Shower of Stars,,2,1954,C6246,,,,,d5663f8798ff0a1ee3e9468168cd0675
38664,2307507,6.5 Special,,2,1957,S124,,,,(UK) (alternative title),640fab7dddce3ffba512938497b23a8d
38665,2307507,Six-Five Special,,2,1957,S2121,,,,,b3edad7ad5fde8be3da58f171a7d78e8
38666,2307604,Twelve-Five Special,,7,,T4121,38665,1,47,,e17fff263a5ce5cff534b377c3edcc3a
38835,2318252,Movies for Small Fry,,2,1947,M1216,,,,,c360c388f0713e5d533202457340c21f
38880,2321153,The Buster Brown Show,,2,1950,B2361,,,,(USA) (alternative title),789692700992361a363b8475601d884d
38983,2326002,As Far as My Feet Will Carry Me,,2,1959,A2162,,,,(USA),1bb7e24fc012e34faa6527f2b16e7fc1
38984,2326002,Finchè i piedi ci portano,,2,1959,F5213,,,,(Italy),a70cf73893fbc7d411b90bec75fb1a6b
39019,2328101,Das Sozialamt in Aktion,,2,2008,S2453,,,,(Germany) (imdb display title),7fb992bafca6994f74e23e6070917f56
39150,2336040,Teller of Tales,,2,1950,T4613,,,,(original title) (first three episodes title),85ad8a92214644f3115e06be7f427f15
39361,2353059,Satellite Police,,2,1950,S3431,,,,(USA) (syndication title),987e0288530bab81c7f8be6a146e1709
39446,2359509,Val Parnell's Spectacular,,2,1956,V4165,,,,(UK) (complete title),e04d3a5ab6dbd14caa585c6c990d9ed3
39511,2362949,Cut,,2,1949,C3,,,,(USA) (alternative title),981598726c498bdef89146eb0ba80f48
39917,2380326,The Boris Karloff Mystery Playhouse,,2,1949,B6264,,,,(USA) (new title),fe7e161a15bed778b7c64768d4c35054
39947,2381754,Ford Startime,,2,1959,F6323,,,,,a0e23366060a881b5243682375184cda
39948,2381754,Lincoln-Mercury Startime,,2,1959,L5245,,,,,a25a9c87e7acef48c4d3fed6c94b01b4
39949,2381754,Startime,,2,1959,S3635,,,,,252aafe8ec4058a705c3856f8a3d756d
39997,2386058,Steve Donovan: Western Ranger,,2,1955,S3135,,,,(USA) (new syndication title),5389ba0a22defd47fd1d8e1e2406884c
39998,2386058,Western Marshal,,2,1955,W2365,,,,,191ea75f77eff6212ef34561d7d2f15e
40016,2387017,Hollywood Off Beat,,2,1952,H4313,,,,,95d3ee4ec5ffc8bea5bad94d345397fb
40017,2387017,Hollywood Offbeat,,2,1952,H4313,,,,(USA) (working title),dea6045162762464dacf0733dbc1058c
40098,2391147,Eisenbahndetektiv Matt Clark,,2,1968,E2515,,,,(West Germany),b1139d3bd53dd622553330cff0ac935c
40099,2391147,Legends of the Old West,,2,2014,L2532,,,,(USA) (DVD title),bf54df8b940c731ed638b7e6911bf112
40100,2391147,Legends of the West,,2,1954,L2532,,,,(UK) (alternative title),28f95e9f13f29d83a9d5ebdab35f0e65
40101,2391147,The Fast Guns,,2,1954,F2325,,,,(USA) (reissue title),cc46b6a6cd21ab0b7f598446d5f5ef77
40261,2400315,Heinz Studio 57,,2,1954,H523,,,,(USA) (alternative title),20f652e1dc8d89fa662acffc7b7c38dd
40262,2400315,Whitehall Playhouse,,2,1956,W3414,,,,(Australia) (syndication title),d3730ce10ceea491ba08aea6295f85c2
40267,2401452,Studio One Summer Theatre,,2,1948,S3525,,,,(USA) (summer title),e019f89c3b87c340a2354e034a7d1ac8
40268,2401452,Studio One in Hollywood,,2,1958,S3543,,,,(USA) (new title),a7969fa44e202efaaaeff5ef5eecbed5
40269,2401452,Summer Theatre,,2,1948,S5636,,,,(USA) (summer title),3f2a020061f8d5403986973217a61c2c
40270,2401452,Westinghouse Studio One,,2,1948,W2352,,,,(USA) (alternative title),d54caf7b5fc1ae8f7a4eaa50d291981a
40271,2401452,Westinghouse Summer Theatre,,2,1948,W2352,,,,(USA) (summer title),cc1fd4b3498a8dd560974c076065348d
40337,2410001,Tenderfoot,,2,1957,T5361,,,,(UK),9a25293ef063e6e7c031b42c1fff2151
40413,2411208,Song Snapshots on a Summer Holiday,,2,1954,S5251,,,,,6befa6c7c9f6912ca245060eb89de5a0
40418,2411446,Interlude,,2,1953,I5364,,,,,c7e64cbcb53d9ab673320e733f3c176d
40462,2414745,Breck Sunday Showcase,,2,1959,B6253,,,,(USA) (promotional title),1f55a05e56446e58433e03a534a8ebb9
40463,2414745,NBC Sunday Showcase,,2,1959,N1253,,,,(USA) (complete title),f3240f2a0bc57dd498cb301c31397806
40474,2415330,Sunny Side Up,,2,1963,S5231,,,,(Australia) (alternative spelling),2311f5cf7595d084e39b2f91898c5e32
40545,2420046,Serial Theater,,2,1959,S6436,,,,(USA) (new title),426860954f33c2ffa89a5396a66444e1
40769,2431553,The Susan Raye Show,,2,1950,S2562,,,,(USA) (alternative title),23e072f22ae59c056af6f54916b865a3
40872,2444604,Der Maler von Florenz,,2,1966,M4615,,,,(West Germany) (imdb display title),c0c7d9d67407888fdf33bebcf284f3b4
40873,2444604,La spada della libertà,,2,1957,S1341,,,,(Italy) (imdb display title),0f737b4cde3d1ab4a87324b699031932
40879,2445015,Tonight,,2,1959,T523,,,,(Australia) (new title),a188261e0f64d725e1617e37f38a3911
41043,2452193,Town Talk,,2,1957,T5342,,,,(Australia) (new title),b6011e8aca44941914c8034bf988d2d0
