,id,title,kind_id,production_year,phonetic_code,series_years,md5sum,id.1,movie_id,company_id,company_type_id,note,id.2,name,country_code,name_pcode_nf,name_pcode_sf,md5sum.1
38072,1987428,personality puzzle,2,1953,p6254,1953-????,d707cbf244e7ffc3a80fe647a6bb3c20,437669,1987428,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38073,2008715,playhouse 90,2,1956,p42,1956-1961,7cb54c25fb0bcecc30b23fadb46668f5,442899,2008715,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38074,2101526,ranch party,2,1957,r5216,1957-????,9054657f27dc2c361dcf2c06895e0496,461224,2101526,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38075,2272047,shirley temple's storybook,2,1958,s6435,1958-1961,afc7c5d3778078513fdf74f843b81ea4,500518,2272047,879,1,(2002-) (usa) (tv) (syndication),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38076,2461109,tales of the 77th bengal lancers,2,1956,t4213,1956-1957,622e9a9e0cae1049e87539ac0cf919f9,540957,2461109,879,1,(2002-) (usa) (all media),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38077,2461283,tales of the texas rangers,2,1955,t4213,1955-1959,e6fe240870957c4296e1b3cc555b2e7e,541107,2461283,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38078,2521546,the adventures of rin tin tin,2,1954,a3153,1954-1959,e025f8efd7867e743e3f8b641d404cc2,558390,2521546,879,1,(2002-) (usa) (tv) (syndication),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38079,2598806,the donna reed show,2,1958,d5632,1958-1966,cb0b26d106ea36693e593c2603e1e9f3,582546,2598806,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38080,2604607,the ed wynn show,2,1958,e352,1958-1959,2234dc6eecf8da512637baa7e5383d1b,584243,2604607,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38081,2620957,the ford television theatre,2,1952,f6341,1952-1957,725e8adfe164dd94d2c0a7839e98fccf,589329,2620957,879,1,(2002-) (usa) (tv) (syndication),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38082,2684304,the man from blackhawk,2,1959,m5165,1959-1960,9b4eaeb74072b279a244c664a472581a,611016,2684304,879,1,(2002) (usa) (tv) (syndication),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38083,2859997,tic tac dough,2,1956,t2323,1956-1959,fa93defd56496b6ead613e86ae296058,674859,2859997,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38084,2862501,tightrope,2,1959,t2361,1959-1960,abc2041c7ab5cd0668a658e6b6328281,675115,2862501,879,1,(2002-),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38085,2916361,treasure hunt,2,1956,t6265,1956-1959,6e1d0b349ef2d79d15c547cfd8f09b8c,686632,2916361,879,1,(2002) (usa) (tv) (syndication),879,sony pictures television,[us],s5123,s5123,1592c95dadae6812001a0d04cad33bcc
38231,1356001,kcop news 13,2,1954,k2152,1954-????,5990a2bb55d39f46ebe2868d03d61fce,304622,1356001,886,1,(1995-),886,united paramount network (upn),[us],u5316,u5316,5bfb7bed2b771ef3f02816b350dadd39
38232,100501,alfred hitchcock presents,2,1955,a4163,1955-1962,62b186f9bb1aae220099ac309451e22a,23555,100501,908,1,(2009) (usa) (dvd) (season 4),908,universal pictures home entertainment (uphe),[us],u5162,u5162,9f0cf12e8fed06697f2dfd13bffc7bd2
38233,100501,alfred hitchcock presents,2,1955,a4163,1955-1962,62b186f9bb1aae220099ac309451e22a,23556,100501,908,1,(2012) (usa) (dvd) (season 5),908,universal pictures home entertainment (uphe),[us],u5162,u5162,9f0cf12e8fed06697f2dfd13bffc7bd2
38388,1494798,leave it to beaver,2,1957,l1316,1957-1963,b82a3a8bfa7e2825d21247a5e014a7e4,334135,1494798,908,1,(2005-) (usa) (dvd),908,universal pictures home entertainment (uphe),[us],u5162,u5162,9f0cf12e8fed06697f2dfd13bffc7bd2
38390,2727205,the old testament scriptures,2,1958,o4323,1958-????,f5cb1a9932410019663471b9bf52cd87,628860,2727205,964,1,(2005) (usa) (tv),964,trinity broadcasting network (tbn),[us],t6531,t6531,eef36f9edb939dfa2a13d058d6c9e889
38391,2756953,the rifleman,2,1958,r145,1958-1963,1b023e2873994f06fc7fe32144a45894,637373,2756953,983,1,(1958) (usa) (video) (digital),983,filmrise,[us],f4562,f4562,5f5ebace871c3f3afdab0e0ce7b34c66
38392,4372109,the jack benny program,3,1949,j2151,nan,7b3240852e8f5678b65ac6241b33327a,1800999,4372109,1015,1,nan,1015,cbs productions,[us],c1216,c1216,5aafd34d1fece34ea450e49521dea61a
38393,422836,cbs television workshop,2,1952,c1234,1952-????,6032553daf1ef19f0f38e1febf88d9f1,2194325,422836,1015,2,nan,1015,cbs productions,[us],c1216,c1216,5aafd34d1fece34ea450e49521dea61a
38394,391310,camera three,2,1955,c5636,1955-1979,fc9e143d1e480f9ad82d240256d804b8,2203674,391310,1015,2,nan,1015,cbs productions,[us],c1216,c1216,5aafd34d1fece34ea450e49521dea61a
38395,3126387,world of giants,2,1959,w6431,1959-????,36300665ad7966c6bd8b156b133bd761,3604718,3126387,1015,2,nan,1015,cbs productions,[us],c1216,c1216,5aafd34d1fece34ea450e49521dea61a
38396,35319,77 sunset strip,2,1958,s5232,1958-1964,9a313f02dd05f40037727cd0e833b4db,9298,35319,1145,1,(2001) (usa) (tv) (resyndication),1145,warner bros. domestic television distribution,[us],w6561,w6561,f818eebb0042f73f6568d1a03e036162
38397,340117,bourbon street beat,2,1959,b6152,1959-1960,17c8337ab87174bdbc0e7c2ec229f2a9,80753,340117,1145,1,(2001) (usa) (tv) (re-syndication),1145,warner bros. domestic television distribution,[us],w6561,w6561,f818eebb0042f73f6568d1a03e036162
38398,1112943,hawaiian eye,2,1959,h5,1959-1963,226d8aea63bd07919d83051ff1cf50e0,253133,1112943,1145,1,(2001) (usa) (tv) (re-syndication),1145,warner bros. domestic television distribution,[us],w6561,w6561,f818eebb0042f73f6568d1a03e036162
38399,2107582,rawhide,2,1959,r3,1959-1965,f2a5dd75105e989d118939e1ec45e629,461838,2107582,1149,1,(2006) (usa) (dvd) (season one),1149,paramount home entertainment,[us],p6535,p6535,fea424c2fb422762aaeb9da54191beb0
38400,2107582,rawhide,2,1959,r3,1959-1965,f2a5dd75105e989d118939e1ec45e629,461839,2107582,1149,1,(2007) (usa) (dvd) (season two),1149,paramount home entertainment,[us],p6535,p6535,fea424c2fb422762aaeb9da54191beb0
